16:29:17 INFO  application.AppManager - Start in browser CHROME
16:29:19 INFO  tests.TestBase - Start method  --> removeAllContacts
16:29:19 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
16:29:29 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
16:29:29 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='LOGIN']
16:29:29 INFO  application.MyListener - The element -->By.xpath: //a[.='LOGIN']was found
16:29:29 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Email']
16:29:29 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Email']was found
16:29:29 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Password']
16:29:29 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Password']was found
16:29:29 INFO  application.MyListener - Start find element by -->By.xpath: //button[.=' Login']
16:29:29 INFO  application.MyListener - The element -->By.xpath: //button[.=' Login']was found
16:29:29 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='ADD']
16:29:30 INFO  application.MyListener - The element -->By.xpath: //*[.='ADD']was found
16:29:30 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
16:29:30 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
16:29:30 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
16:29:30 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
16:29:30 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
16:29:30 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
16:29:30 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
16:29:30 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
16:29:31 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
16:29:31 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
16:29:31 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
16:29:31 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
16:29:31 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
16:29:31 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
16:29:31 INFO  application.MyListener - Start find element by -->By.xpath: //button/b
16:29:31 INFO  application.MyListener - The element -->By.xpath: //button/bwas found
16:29:31 INFO  application.MyListener - Start find element by -->By.xpath: //h3
16:29:41 INFO  application.MyListener - The element -->By.xpath: //h3was found
