14:16:38 INFO  application.AppManager - Start in browser CHROME
14:16:40 INFO  tests.TestBase - Start method  --> addContactTestBase
14:16:40 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
14:16:50 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
14:16:50 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='LOGIN']
14:16:50 INFO  application.MyListener - The element -->By.xpath: //a[.='LOGIN']was found
14:16:50 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Email']
14:16:50 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Email']was found
14:16:50 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Password']
14:16:50 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Password']was found
14:16:50 INFO  application.MyListener - Start find element by -->By.xpath: //button[.=' Login']
14:16:50 INFO  application.MyListener - The element -->By.xpath: //button[.=' Login']was found
14:16:50 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='ADD']
14:16:51 INFO  application.MyListener - The element -->By.xpath: //*[.='ADD']was found
14:16:51 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
14:16:51 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
14:16:51 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
14:16:51 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
14:16:52 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
14:16:52 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
14:16:52 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
14:16:52 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
14:16:52 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
14:16:52 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
14:16:52 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
14:16:52 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
14:16:52 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
14:16:52 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
14:16:52 INFO  application.MyListener - Start find element by -->By.xpath: //button/b
14:16:52 INFO  application.MyListener - The element -->By.xpath: //button/bwas found
